,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
898,017488,Для женщин,1.43,Красное золото,585.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,26,17100,37990
899,017494,Для женщин,1.62,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.618,2.4602927436935533,7.272491669751944,3.3737936154417225,26,26100,57990
900,017701,Для женщин,2.91,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,12.0,3.0,26,40500,89990
901,017906,Для женщин,2.06,Красное золото,585.0,Родирование,Фианит,Круг,39.0,Бесцветный,0.332,1.0,10.0,2.0,26,26100,57990
902,017950,Для женщин,0.94,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.0,4.0,3.0,26,13050,28990
903,018026,Для женщин,1.55,Красное золото,585.0,Родирование,Фианит,Круг,36.0,Бесцветный,0.306,1.0,7.0,2.0,26,21600,47990
904,018057,Для женщин,1.22,Красное золото,585.0,Родирование,Фианит,Круг,7.0,Бесцветный,0.459,1.0,5.0,2.0,26,17100,37990
905,018060,Для женщин,1.51,Красное золото,585.0,Родирование,Фианит,Круг,18.0,Бесцветный,0.153,2.0,9.0,2.0,26,18000,39990
906,018072,Для женщин,1.75,Красное золото,585.0,Родирование,Фианит,Круг,22.0,Бесцветный,0.187,2.0,23.0,2.0,26,22500,49990
907,018076,Для женщин,1.04,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.0,4.0,2.0,26,15750,34990
908,018150,Для женщин,2.07,Красное золото,585.0,Родирование,Фианит,Круг,50.0,Бесцветный,0.425,2.0,7.0,2.0,26,28350,62990
909,018177,Для женщин,1.27,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.0,5.0,4.0,26,17100,37990
910,018353,Для женщин,1.23,Красное золото,585.0,Родирование,Фианит,Круг,31.0,Бесцветный,0.264,2.0,3.0,1.0,26,18000,39990
911,018395,Для женщин,1.13,Красное золото,585.0,Родирование,Фианит,Круг,14.0,Бесцветный,0.119,3.0,3.0,1.0,26,17100,37990
912,018398,Для мужчин,5.5,Красное золото,585.0,Родирование,Фианит,Квадрат,1.0,Чёрный,0.555,3.0,8.0,4.0,26,72000,159990
913,018410,Для женщин,2.45,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,10.0,3.0,26,33750,74990
914,018420,Для мужчин,5.27,Красное золото,585.0,Родирование,Фианит,Квадрат,1.0,Чёрный,0.555,3.0,10.0,4.0,26,58500,129990
915,018444,Для мужчин,3.75,Красное золото,585.0,Родирование,Наношпинель,Квадрат,1.0,Чёрный,0.325,3.0,6.0,2.0,26,39000,129990
916,018481,Для мужчин,3.65,Красное золото,585.0,Родирование,Наношпинель,Квадрат,1.0,Чёрный,0.579,3.0,8.0,2.0,26,45000,99990
917,018483,Для мужчин,3.83,Красное золото,585.0,Неизвестно,Наношпинель,Багет,1.0,Чёрный,0.896,3.0,7.0,3.0,26,54000,119990
918,018493,Для женщин,1.2,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.0,5.0,5.0,26,18000,39990
919,018508,Для женщин,2.53,Красное золото,585.0,Родирование,Фианит,Круг,19.0,Бесцветный,0.162,2.0,13.0,3.0,26,33750,74990
920,018545,Для женщин,1.17,Красное золото,585.0,Родирование,Фианит,Круг,19.0,Бесцветный,0.314,2.0,4.0,2.0,26,17100,37990
921,018586,Для женщин,2.37,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,11.0,4.0,26,28350,62990
922,018612,Для женщин,2.37,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,9.0,3.0,26,33750,74990
923,018632,Для женщин,1.16,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.0,4.0,3.0,26,14850,32990
924,018663,Для женщин,2.2,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,26,28350,62990
925,018668,Для женщин,2.26,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,8.0,1.0,26,31500,69990
926,018681,Для женщин,1.59,Красное золото,585.0,Родирование,Фианит,Круг,10.0,Бесцветный,0.085,2.0,5.0,4.0,26,28350,62990
927,018685,Для женщин,4.1,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,12.0,2.0,26,54000,119990
928,018701,Для женщин,4.07,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,12.0,3.0,26,49500,109990
929,018737,Для женщин,1.77,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,26,28350,62990
930,018768,Для женщин,2.14,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,8.0,8.0,1.0,26,26100,57990
931,018772,Для женщин,2.68,Красное золото,585.0,Неизвестно,Фианит,Круг,8.0,Бесцветный,0.132,2.4602927436935533,7.272491669751944,3.3737936154417225,26,38250,84990
932,018804,Для женщин,1.3,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,1.0,5.0,5.0,26,18000,39990
933,018806,Для женщин,0.86,Красное золото,585.0,Родирование,Фианит,Круг,19.0,Бесцветный,0.162,1.0,1.0,1.0,26,11700,25990
934,018814,Для женщин,1.34,Красное золото,585.0,Родирование,Фианит,Круг,35.0,Бесцветный,0.298,1.0,6.0,2.0,26,22500,49990
935,018842,Для женщин,1.15,Красное золото,585.0,Родирование,Фианит,Круг,15.0,Бесцветный,0.128,2.0,6.0,1.0,26,17100,37990
936,018844,Для женщин,1.84,Красное золото,585.0,Родирование,Фианит,Круг,43.0,Бесцветный,0.366,2.0,6.0,1.0,26,27000,59990
937,018849,Для женщин,1.27,Красное золото,585.0,Родирование,Фианит,Круг,32.0,Бесцветный,0.272,2.0,4.0,1.0,26,21600,47990
938,018850,Для женщин,2.25,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,5.0,2.0,26,26100,57990
939,018856,Для женщин,2.26,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.0,2.0,26,26100,57990
940,018869,Для женщин,0.96,Красное золото,585.0,Родирование,Фианит,Круг,4.0,Бесцветный,0.034,1.0,4.0,1.0,26,13500,29990
941,018874,Для женщин,0.59,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.122,2.0,3.0,3.0,26,9450,20990
942,018879,Для женщин,0.67,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,7.272491669751944,3.3737936154417225,26,10350,22990
943,018883,Для женщин,2.57,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.0,5.0,26,37350,82990
944,018885,Для женщин,1.03,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,2.0,1.0,27,11700,25990
945,018942,Для женщин,1.67,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,6.0,7.0,27,22500,49990
946,018970,Для женщин,1.02,Красное золото,585.0,Родирование,Фианит,Круг,8.0,Бесцветный,0.132,1.0,19.0,2.0,27,17100,37990
947,018973,Для женщин,1.05,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,19.0,2.0,27,14850,32990
948,018975,Для женщин,2.11,Красное золото,585.0,Родирование,Фианит,Круг,18.0,Бесцветный,0.153,1.0,19.0,1.0,27,31500,69990
949,018979,Для женщин,1.12,Красное золото,585.0,Родирование,Фианит,Круг,13.0,Бесцветный,0.111,2.0,7.0,2.0,27,17100,37990
950,018987,Для женщин,1.16,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,18.0,1.0,27,17100,37990
951,018991,Для женщин,1.79,Красное золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.029,2.0,19.0,2.0,27,22500,49990
952,019006,Для женщин,2.49,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,9.0,3.0,27,36000,79990
953,019008,Для женщин,1.09,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,1.0,4.0,3.0,27,17100,37990
954,019013,Для женщин,1.09,Красное золото,585.0,Родирование,Фианит,Круг,7.0,Бесцветный,0.2,1.0,4.0,2.0,27,17100,37990
955,019021,Для женщин,1.08,Красное золото,585.0,Родирование,Фианит,Круг,20.0,Бесцветный,0.17,1.0,7.0,2.0,27,14850,32990
956,019028,Для женщин,1.68,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.4602927436935533,7.272491669751944,3.3737936154417225,27,21000,69990
